pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,future_horizon,true_future_turn_id,true_future_turn_idx,true_future_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,context_explicit_count,context_assumption_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,available_conditions_json
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:50:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45,45,5,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:50,50,Clarification Request (Specific),323,105,10,3,10,3,26,12,True,[91],[96],25,True,5ade8d1414a63cc8542bb80ea808d64578232c154dc801a6b15a55f6ed5d01bd,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46:47:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46,46,1,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:47,47,Assert / Elaborate,109,101,5,3,5,3,27,12,True,[92],[93],25,True,1ba6bd2e5063610db6fa75d3d8c21e19b7e8e433f462080d2c1c0e9fa54719c2,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46:49:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46,46,3,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:49,49,Assert / Elaborate,109,101,5,3,5,3,27,12,True,[92],[95],25,True,978e05c4c389dae61c8fdd5e5f645b0f51de191b5770469d898f3b0444d62a79,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46:51:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46,46,5,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:51,51,Assert / Elaborate,109,101,5,3,5,3,27,12,True,[92],[97],25,True,969ff2f2c2a9d1c50a83eebf4ef6760b5d7ec771d4ff455ca1364479ae82a106,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:47:48:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:47,47,1,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:48,48,Assert / Elaborate,405,109,10,3,9,3,30,12,True,[93],[94],25,True,384c80f2fd80117045cef2ddf61a8f40b412e8c325b04cdc71cd3ea62eb8cc39,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:47:50:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:47,47,3,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:50,50,Clarification Request (Specific),405,109,10,3,9,3,30,12,True,[93],[96],25,True,33d1b51bad5a66e553349cf38aa2e8c1a7363dfbf3b654149a2a49ec5c9f49ea,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:47:52:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:47,47,5,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:52,52,Assert / Elaborate,405,109,10,3,9,3,30,12,True,[93],[98],25,True,1143d303d1638f4b32de32f2a1d570ec573ae25a0b3aaabbb95e820f766e6493,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:48:49:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:48,48,1,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:49,49,Assert / Elaborate,83,83,7,3,6,3,32,12,True,[94],[95],25,True,718e2e38dab218d9b0d7ccb661a6f27dd3b2cbf0b8d6413adbcbc39523493c70,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:48:51:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:48,48,3,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:51,51,Assert / Elaborate,83,83,7,3,6,3,32,12,True,[94],[97],25,True,011ea7f66e89fc33742d6dcf7ed339485bcf8a9428e3f9b4d6fb54adec96562f,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:48:53:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:48,48,5,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:53,53,Assert / Elaborate,83,83,7,3,6,3,32,12,True,[94],[99],25,True,38715189454c93abb9c7ca5f11f4f90a5875dfdb69a5aa496ffd37a13ce7c12f,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:49:50:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:49,49,1,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:50,50,Clarification Request (Specific),367,106,8,3,7,3,30,12,True,[95],[96],25,True,8b245c3da7e8b88905b88bd7302175e5d899f51248220b3cc74869b2cdb97635,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:49:52:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:49,49,3,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:52,52,Assert / Elaborate,367,106,8,3,7,3,30,12,True,[95],[98],25,True,2b1dfd2eba6803bd0d096cabd526484bf3457c60a82ff5055ef65df673e64790,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:50:51:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:50,50,1,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:51,51,Assert / Elaborate,81,81,5,3,5,3,30,12,True,[96],[97],25,True,029556835f4695a4b3d401ecc89fc313fd1c8aa336d446c7dd9587ef03404245,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:50:53:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:50,50,3,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:53,53,Assert / Elaborate,81,81,5,3,5,3,30,12,True,[96],[99],25,True,07bf97cb5ced6bc3adb5da0447f003c9b284bbcedbf14d906433721b80a4322d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:51:52:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:51,51,1,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:52,52,Assert / Elaborate,57,57,4,3,4,3,24,12,True,[97],[98],25,True,47974c5b712e76306470b760373b20d6bacd3bb073f92c547633a4de55dcd200,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:52:53:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:52,52,1,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:53,53,Assert / Elaborate,52,52,3,3,4,3,20,12,True,[98],[99],25,True,6cc3da9494cc90e9dfd58613ec8d74e6fd3188c16560b2d30a0bc781347492bc,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:54:55:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:54,54,1,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:55,55,Assert / Elaborate,91,91,5,3,5,3,15,12,True,[102],[103],25,True,a44f004467023a0bdd4714f4aa7e0d9bf1d70ba92a97666b16bfc592d938b973,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:56:57:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,data_cleaned/conversation_moves_labeled/commentary/099__Daniel_Fluitt_of_Thrift_Store_Cowboys.json,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:56,56,1,commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:57,57,Assert / Elaborate,58,58,4,3,5,3,22,12,True,[106],[107],25,True,9cd0176140ff0f1aebc6561bc578c4ce174259487497fd39c30aeec06fd3f006,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:108_BRIDGET_MENDEL:0:1:h1,commentary,108_BRIDGET_MENDEL,data_cleaned/conversation_moves_labeled/commentary/108_BRIDGET_MENDEL.json,commentary:108_BRIDGET_MENDEL:0,0,1,commentary:108_BRIDGET_MENDEL:1,1,Assert / Elaborate,77,77,5,3,5,0,5,3,True,[2],[3],25,True,53aecb78be489fca439c4f8db4fd596c1df30dd6350f095f44b66c33d7ef51e9,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:108_BRIDGET_MENDEL:1:2:h1,commentary,108_BRIDGET_MENDEL,data_cleaned/conversation_moves_labeled/commentary/108_BRIDGET_MENDEL.json,commentary:108_BRIDGET_MENDEL:1,1,1,commentary:108_BRIDGET_MENDEL:2,2,Answer,840,104,10,3,10,1,15,6,True,[3],[4],25,True,c0815a54d2292c452908ab197285723cb29fe4c83dd92820592d50bbc2c85012,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
news:13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts:1:2:h1,news,13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts,data_cleaned/conversation_moves_labeled/news/13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts.json,news:13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts:1,1,1,news:13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts:2,2,Answer,98,98,10,3,7,1,20,6,True,[3],[4],25,True,b46e8a433035f73f50944acec3a8d44eead44689481f52ddb9131fcca9cb4de3,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
news:13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts:2:3:h1,news,13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts,data_cleaned/conversation_moves_labeled/news/13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts.json,news:13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts:2,2,1,news:13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts:3,3,Assert / Elaborate,105,105,10,3,10,2,30,9,True,[4],[5],25,True,d753409592e3fb0a7015a3f4500276569fadfabec8b6707417111d03db1c0178,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
news:13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts:8:9:h1,news,13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts,data_cleaned/conversation_moves_labeled/news/13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts.json,news:13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts:8,8,1,news:13_Live__Love__Laugh_with_Lexie_in_Lockdown__-_Dancing_Leopard__Dalgonas___Dangerously_tight_shorts:9,9,Assert / Elaborate,71,71,5,3,5,3,33,12,True,[28],[29],25,True,c9228a260e00f10ace679586b1f47b06dafbd3ce007b6e4248be52d89e28c745,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
news:226__MLS_Tournament__Orlando_Or_Bust:0:1:h1,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:0,0,1,news:226__MLS_Tournament__Orlando_Or_Bust:1,1,Assert / Elaborate,166,105,10,3,10,0,10,3,True,[0],[1],25,True,5c6b8ebbc5680a59bbb7356c7183829a7c23cb3451cbd2b24ae6cfd8e1f04f5c,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
news:226__MLS_Tournament__Orlando_Or_Bust:0:3:h3,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:0,0,3,news:226__MLS_Tournament__Orlando_Or_Bust:3,3,Assert / Elaborate,166,105,10,3,10,0,10,3,True,[0],[3],25,True,09fc49266a6762975ee4519f5826f2f579340ec6fdbab2a3154bc1c828f5aad9,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
news:226__MLS_Tournament__Orlando_Or_Bust:1:2:h1,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:1,1,1,news:226__MLS_Tournament__Orlando_Or_Bust:2,2,Assert / Elaborate,448,102,10,3,10,1,20,6,True,[1],[2],25,True,4ead12c10bb03fee2f39e3ebd474207e810f5820132c2c58645953d4aedea4e7,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
news:226__MLS_Tournament__Orlando_Or_Bust:2:3:h1,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:2,2,1,news:226__MLS_Tournament__Orlando_Or_Bust:3,3,Assert / Elaborate,534,103,10,3,10,2,30,9,True,[2],[3],25,True,0aa0c3c15405d68e183a044a73d04fc3fa5f8ca73fd8f53b109243c1321031dd,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
news:226__MLS_Tournament__Orlando_Or_Bust:6:7:h1,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:6,6,1,news:226__MLS_Tournament__Orlando_Or_Bust:7,7,Assert / Elaborate,481,107,5,3,5,3,35,12,True,[10],[11],25,True,482b66f07095adde54812bab6ee448c9f954ad1b3ed313eb9d26cd39cf53f632,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
news:226__MLS_Tournament__Orlando_Or_Bust:6:9:h3,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:6,6,3,news:226__MLS_Tournament__Orlando_Or_Bust:9,9,Assert / Elaborate,481,107,5,3,5,3,35,12,True,[10],[13],25,True,1777e9b92182fbc7b7244fea8313a17b6534a016a70d1ac52f757d4fc9192ae8,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
news:226__MLS_Tournament__Orlando_Or_Bust:7:8:h1,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:7,7,1,news:226__MLS_Tournament__Orlando_Or_Bust:8,8,Assert / Elaborate,197,107,7,3,6,3,32,12,True,[11],[12],25,True,25805ceb1e0f728367cf3d045971cbcf7a5d53483bcdc3ad6f91b3602ad8583a,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
news:226__MLS_Tournament__Orlando_Or_Bust:7:10:h3,news,226__MLS_Tournament__Orlando_Or_Bust,data_cleaned/conversation_moves_labeled/news/226__MLS_Tournament__Orlando_Or_Bust.json,news:226__MLS_Tournament__Orlando_Or_Bust:7,7,3,news:226__MLS_Tournament__Orlando_Or_Bust:10,10,Assert / Elaborate,197,107,7,3,6,3,32,12,True,[11],[14],25,True,10f83ea9d3bae6775b98cd89659c226e116e718ae2c27b92a4c2f639d4ce4454,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
