pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,true_next_turn_id,true_next_turn_idx,true_next_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,available_conditions_json
sports:034__Looking_Ahead:14:15,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:14,14,sports:034__Looking_Ahead:15,15,Assert / Elaborate,330,101,10,3,10,3,True,[14],[15],25,True,ec30ad952733d032b2e0c441e6e9923fafbca076922efbfabb9a2e769cb40ad9,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:15:16,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:15,15,sports:034__Looking_Ahead:16,16,Assert / Elaborate,446,106,10,3,10,3,True,[15],[16],25,True,5584c95772ae657d866f67ae1f7b08587830c618702a3ecd86a778eb0e1bf09e,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:16:17,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:16,16,sports:034__Looking_Ahead:17,17,Assert / Elaborate,372,108,10,3,10,3,True,[16],[17],25,True,5e5b6917c098082933d6e6420bbcfd30b610284d6f8ebcedbcb4e0f7a4616834,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:17:18,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:17,17,sports:034__Looking_Ahead:18,18,Answer,462,103,10,3,10,3,True,[17],[18],25,True,8058010c4191c9cba98c7aae1e79438aa238514bd380e2d61dbd976e3bc22179,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:18:19,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:18,18,sports:034__Looking_Ahead:19,19,Answer,248,104,10,3,10,3,True,[18],[19],25,True,8dd20dd0f09062087a4be0842ada6656f1ade28d73661fefc43230a0535e566f,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:19:20,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:19,19,sports:034__Looking_Ahead:20,20,Agree / Align,194,101,10,3,10,3,True,[19],[20],25,True,3f3fcb40e143b69a3325d88f66038f543b380a0ba3d07126c50b1aa966d5c583,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:20:21,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:20,20,sports:034__Looking_Ahead:21,21,Assert / Elaborate,167,101,10,3,10,3,True,[20],[21],25,True,361e030862aa0996e88a7070167470f5807197f89929e4985ca00ba6d754fd76,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:21:22,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:21,21,sports:034__Looking_Ahead:22,22,Clarification Request (Specific),434,104,10,3,10,3,True,[21],[22],25,True,eadb9065d4e2e1e3e2d046782d5353a47d5e80d70059a65d5fd55670609ab72e,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:22:23,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:22,22,sports:034__Looking_Ahead:23,23,Assert / Elaborate,366,101,10,3,10,3,True,[22],[23],25,True,1f409570826031fefebaf366623ec3af5a185705719cf78983b8f5e79eddc3b5,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:23:24,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:23,23,sports:034__Looking_Ahead:24,24,Assert / Elaborate,379,109,10,3,9,3,True,[23],[24],25,True,364eec947bdb0d8517c156fb2176faf0247d1faba15328459886a2109af91be2,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:24:25,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:24,24,sports:034__Looking_Ahead:25,25,Assert / Elaborate,473,105,10,3,10,3,True,[24],[25],25,True,3ea5e86c539c96851210ebef9dc3fcdce5f36628fe1ba23dc7ab1d780cba459b,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:25:26,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:25,25,sports:034__Looking_Ahead:26,26,Assert / Elaborate,414,107,10,3,10,3,True,[25],[26],25,True,3a84d6297b144e87633bd4e871989b2ecd7ac3f6bdbe9171d5e107d29a6fcf29,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:26:27,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:26,26,sports:034__Looking_Ahead:27,27,Assert / Elaborate,293,103,10,3,10,3,True,[26],[27],25,True,5f17ba379699f99c03b019dc38667f8e3113bdcacb6f36c4f7b40e21066e9d1f,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:27:28,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:27,27,sports:034__Looking_Ahead:28,28,Assert / Elaborate,214,103,7,3,7,3,True,[27],[28],25,True,3b2d7bdcf94fbcf92317ed8f46f2d5d2766ee2d381c3d7d7252ad6d32bd32889,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:0:1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:0,0,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:1,1,Assert / Elaborate,203,102,6,3,5,0,True,[0],[1],25,True,405446191ca6c41a0e2652049187129e4d2cda7473245a982d995357d5ab80b3,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:1:2,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:1,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:2,2,Assert / Elaborate,161,105,8,3,5,1,True,[1],[2],25,True,55f80044bf88610681ea7cd7eeac8ba24d3978455982aff23bd8fbc7969dc8aa,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:2:3,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:2,2,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:3,3,Assert / Elaborate,321,104,10,3,10,2,True,[2],[3],25,True,dae5a32848e974dfbe9af2198fe9599b1544e34068c134928e9597783218dddf,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:3:4,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:3,3,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:4,4,Assert / Elaborate,846,99,10,3,10,3,True,[3],[4],25,True,b49d864532afe6a942ad486f0c32967eda3ea44cee61d474e48d1370fbe6483c,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:5:6,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:5,5,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:6,6,Clarification Request (Specific),479,106,10,3,10,3,True,[7],[8],25,True,96e66a52cf1a8bd0625d6cd8c7d23db67e41a097d7a2e5a00ca5fc991cbb5051,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:6:7,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:6,6,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:7,7,Assert / Elaborate,193,106,8,3,8,3,True,[8],[9],25,True,37c16cb37ae152bd0e3b75ff0bde1b7cf27331edb1eee986d6534766d9c0d3f7,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:7:8,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:7,7,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:8,8,Clarification Request (Specific),609,103,10,3,10,3,True,[9],[10],25,True,a5549428c6d15bfbd32f7dfdadcc9f10c20a81d9f7cb2e59a87a0d43584b56bb,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:8:9,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:8,8,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:9,9,Assert / Elaborate,196,103,8,3,8,3,True,[10],[11],25,True,407ce1a8ee5edb1511b07ae5d4553f6c6cb66bea4edbbc7a3a99d52fad64605f,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:9:10,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:9,9,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:10,10,Clarification Request (Specific),567,105,10,3,10,3,True,[11],[12],25,True,c3431f7fdf875fcc319b83cbab50c8370947e690b9535c499f16743df636d931,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:10:11,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:10,10,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:11,11,Assert / Elaborate,275,104,8,3,4,3,True,[12],[13],25,True,f48232307270df3a8c959d0820122597c1d028ebb4cd731b693b87f2048bb1b4,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:11:12,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:11,11,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:12,12,Assert / Elaborate,538,105,10,3,10,3,True,[13],[14],25,True,5c37bb44b2b0c0df5d9d478254a01c8365bcd418f91d0afbb294f6826d849fca,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:12:13,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:12,12,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:13,13,Assert / Elaborate,414,104,10,3,10,3,True,[14],[15],25,True,2b02d36818cf4b632d740c0542f53a4a656491020083dc6254871a17d97abe82,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:13:14,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:13,13,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:14,14,Assert / Elaborate,888,104,10,3,10,3,True,[15],[16],25,True,fb4de4bd8655272f7dde7196173f2ce972a8405fc1620846f1cfdfc0be9a811d,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:16:17,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:16,16,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:17,17,Topic Shift,356,103,10,3,10,3,True,[22],[23],25,True,6d0be03b5c47fd91f5a3f9692a7a550f4a91c776d2e9e08d3569c38081a9d2fb,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
